"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Trinidad and Tobago","Electricity - Own use by electricity, heat and CHP plants","2017","Kilowatt-hours, million","402",""
"Trinidad and Tobago","Electricity - Losses","2017","Kilowatt-hours, million","213",""
"Trinidad and Tobago","Electricity - Final energy consumption","2017","Kilowatt-hours, million","10419",""
"Trinidad and Tobago","Electricity - Consumption by manufacturing, construction and non-fuel industry","2017","Kilowatt-hours, million","6299",""
"Trinidad and Tobago","Electricity - Consumption by other manuf., const. and non-fuel ind.","2017","Kilowatt-hours, million","6299",""
"Trinidad and Tobago","Electricity - Consumption not elsewhere specified (industry)","2017","Kilowatt-hours, million","6299",""
"Trinidad and Tobago","Electricity - Consumption by other","2017","Kilowatt-hours, million","4120",""
"Trinidad and Tobago","Electricity - Consumption by households","2017","Kilowatt-hours, million","2985",""
"Trinidad and Tobago","Electricity - Consumption by commercial and public services","2017","Kilowatt-hours, million","1135",""
"Trinidad and Tobago","Electricity - total production, main activity","2017","Kilowatt-hours, million","10942",""
"Trinidad and Tobago","Electricity - Gross demand","2017","Kilowatt-hours, million","10631",""
"Trinidad and Tobago","Electricity - total production, autoproducer","2017","Kilowatt-hours, million","91",""
"Tunisia","Electricity - Gross production","2017","Kilowatt-hours, million","20589.3961",""
"Tunisia","From combustible fuels – Main activity","2017","Kilowatt-hours, million","18936",""
"Tunisia","From combustible fuels – Main activity – Electricity plants","2017","Kilowatt-hours, million","18936",""
"Tunisia","Hydro – Main activity","2017","Kilowatt-hours, million","17",""
"Tunisia","Wind – Main activity","2017","Kilowatt-hours, million","449",""
"Tunisia","From combustible fuels – Autoproducer","2017","Kilowatt-hours, million","822",""
"Tunisia","From combustible fuels – Autoproducer – CHP plants","2017","Kilowatt-hours, million","362.53985",""
"Tunisia","From combustible fuels – Autoproducer – Electricity plants","2017","Kilowatt-hours, million","459",""
"Tunisia","From chemical heat – Autoproducer","2017","Kilowatt-hours, million","232.3961",""
"Tunisia","From chemical heat – Autoproducer – Electricity plants","2017","Kilowatt-hours, million","232.3961",""
"Tunisia","Solar – Autoproducer","2017","Kilowatt-hours, million","133",""
"Tunisia","Solar photovoltaic – Autoproducer","2017","Kilowatt-hours, million","133",""
"Tunisia","Electricity - net production","2017","Kilowatt-hours, million","20161",""
"Tunisia","Electricity - imports","2017","Kilowatt-hours, million","450",""
"Tunisia","Electricity - exports","2017","Kilowatt-hours, million","483",""
"Tunisia","Electricity - Energy industries own use","2017","Kilowatt-hours, million","429",""
"Tunisia","Electricity - Own use by oil and gas extraction","2017","Kilowatt-hours, million","416",""
"Tunisia","Electricity - Own use by oil refineries","2017","Kilowatt-hours, million","13",""
"Tunisia","Electricity - Own use by electricity, heat and CHP plants","2017","Kilowatt-hours, million","428.3961",""
"Tunisia","Electricity - Losses","2017","Kilowatt-hours, million","3507",""
"Tunisia","Electricity - Final energy consumption","2017","Kilowatt-hours, million","16113",""
"Tunisia","Electricity - Consumption by manufacturing, construction and non-fuel industry","2017","Kilowatt-hours, million","5389",""
"Tunisia","Electricity - Consumption by iron and steel","2017","Kilowatt-hours, million","265",""
"Tunisia","Electricity - Consumption by chemical and petrochemical","2017","Kilowatt-hours, million","695",""
"Tunisia","Electricity - Consumption by other manuf., const. and non-fuel ind.","2017","Kilowatt-hours, million","4429",""
"Tunisia","Electricity - Consumption by non-metallic minerals","2017","Kilowatt-hours, million","1582",""
"Tunisia","Electricity - Consumption by mining and quarrying","2017","Kilowatt-hours, million","322",""
"Tunisia","Electricity - Consumption by food and tobacco","2017","Kilowatt-hours, million","777",""
"Tunisia","Electricity - Consumption by paper, pulp and print","2017","Kilowatt-hours, million","201",""
"Tunisia","Electricity - Consumption by textile and leather","2017","Kilowatt-hours, million","451",""
"Tunisia","Electricity - Consumption not elsewhere specified (industry)","2017","Kilowatt-hours, million","1096",""
"Tunisia","Electricity - Consumption by transport","2017","Kilowatt-hours, million","94",""
"Tunisia","Electricity - Consumption by rail","2017","Kilowatt-hours, million","74",""
"Tunisia","Electricity - Consumption by pipeline transport","2017","Kilowatt-hours, million","20",""
"Tunisia","Electricity - Consumption by other","2017","Kilowatt-hours, million","10630",""
"Tunisia","Electricity - Consumption by households","2017","Kilowatt-hours, million","4960",""
"Tunisia","Electricity - Consumption in agriculture, forestry and fishing","2017","Kilowatt-hours, million","1157",""
"Tunisia","Electricity - Consumption by commercial and public services","2017","Kilowatt-hours, million","4513",""
"Tunisia","Electricity - total production, main activity","2017","Kilowatt-hours, million","19402",""
"Tunisia","Electricity - Gross demand","2017","Kilowatt-hours, million","20128",""
"Tunisia","Electricity - total production, autoproducer","2017","Kilowatt-hours, million","1187.3961",""
"Turkey","Electricity - Gross production","2017","Kilowatt-hours, million","297277",""
"Turkey","From combustible fuels – Main activity","2017","Kilowatt-hours, million","193608",""
"Turkey","From combustible fuels – Main activity – CHP plants","2017","Kilowatt-hours, million","3487",""
"Turkey","From combustible fuels – Main activity – Electricity plants","2017","Kilowatt-hours, million","190121",""
"Turkey","Geothermal – Main activity","2017","Kilowatt-hours, million","6127",""
"Turkey","Geothermal – Main activity – Electricity plants","2017","Kilowatt-hours, million","6127",""
"Turkey","Hydro – Main activity","2017","Kilowatt-hours, million","57252",""
"Turkey","Solar – Main activity","2017","Kilowatt-hours, million","2155",""
"Turkey","Solar photovoltaic – Main activity","2017","Kilowatt-hours, million","2155",""
"Turkey","Wind – Main activity","2017","Kilowatt-hours, million","17850",""
"Turkey","From combustible fuels – Autoproducer","2017","Kilowatt-hours, million","17683",""
"Turkey","From combustible fuels – Autoproducer – CHP plants","2017","Kilowatt-hours, million","5578",""
"Turkey","From combustible fuels – Autoproducer – Electricity plants","2017","Kilowatt-hours, million","12105",""
"Turkey","Hydro – Autoproducer","2017","Kilowatt-hours, million","967",""
"Turkey","From other sources – Autoproducer","2017","Kilowatt-hours, million","848",""
